Calcium_bc,Input,time [s]
0.12815,0,8653.3
0.14119,0,8653.7
0.060118,0,8654
0.14696,0,8654.4
0.065373,0.02,8654.7
0.080754,0.02,8655.1
0.14918,0.02,8655.5
0.16663,0.02,8655.8
0.15439,0.02,8656.2
0.19598,0.02,8656.5
0.34698,0.02,8656.9
0.48161,0.02,8657.2
0.65037,0.02,8657.6
0.67102,0.02,8658
0.77461,0.02,8658.3
0.72925,0.02,8658.7
0.63286,0.02,8659
0.50595,0.02,8659.4
0.47385,0.02,8659.7
0.43543,0.02,8660.1
0.45238,0.02,8660.5
0.41804,0.02,8660.8
0.43142,0.02,8661.2
0.39739,0.02,8661.5
0.42212,0.02,8661.9
0.35143,0.02,8662.2
0.26601,0.02,8662.6
0.23285,0.02,8663
0.20351,0.02,8663.3
0.18947,0.02,8663.7
0.24348,0.02,8664
0.24679,0.02,8664.4
0.29801,0.02,8664.8
0.35412,0.02,8665.1
0.40746,0.02,8665.5
0.52262,0.02,8665.8
0.4946,0.02,8666.2
0.42243,0.02,8666.5
0.3937,0.02,8666.9
0.34639,0.02,8667.3
0.35645,0.02,8667.6
0.21256,0.02,8668
0.21341,0.02,8668.3
0.13855,0.02,8668.7
0.1073,0.02,8669
0.11456,0.02,8669.4
0.13301,0.02,8669.8
0.16246,0.02,8670.1
0.1341,0.02,8670.5
0.13573,0.02,8670.8
0.18801,0.02,8671.2
0.2381,0.02,8671.5
0.31763,0.02,8671.9
0.47318,0.02,8672.3
0.48939,0.02,8672.6
0.52514,0.02,8673
0.53518,0.02,8673.3
0.51497,0.02,8673.7
0.41011,0.02,8674
0.34772,0.02,8674.4
0.27392,0.02,8674.8
0.22592,0.02,8675.1
0.22986,0.02,8675.5
0.15142,0.02,8675.8
0.11698,0.02,8676.2
0.12196,0.02,8676.5
0.089869,0.02,8676.9
0.06052,0.02,8677.3
0.089229,0.02,8677.6
0.031186,0.02,8678
0.073507,0.02,8678.3
0.015059,0.02,8678.7
0.026682,0.02,8679.1
0.0085616,0.02,8679.4
0.045526,0.02,8679.8
0.023446,0.02,8680.1
0.022209,0.02,8680.5
0.016556,0.02,8680.8
0.053769,0.02,8681.2
0.028428,0.02,8681.6
0.02402,0.02,8681.9
0.056998,0.02,8682.3
0.041379,0.02,8682.6
0.048673,0.02,8683
0.028398,0.02,8683.3
0.055953,0.02,8683.7
0.048373,0.02,8684.1
0.041283,0.02,8684.4
0.05268,0.02,8684.8
0.033574,0.02,8685.1
0.049299,0.02,8685.5
0.025743,0.02,8685.8
0.081544,0.02,8686.2
0.070336,0.02,8686.6
0.055151,0.02,8686.9
0.027397,0.02,8687.3
0.070873,0.02,8687.6
0.089073,0.02,8688
0.075074,0.02,8688.3
0.080666,0.02,8688.7
0.12319,0.02,8689.1
0.058689,0.02,8689.4
0.058056,0.02,8689.8
0.086376,0.02,8690.1
0.10881,0.02,8690.5
0.15119,0.02,8690.8
0.21489,0.02,8691.2
0.23492,0.02,8691.6
0.29398,0.02,8691.9
0.34588,0.02,8692.3
0.284,0.02,8692.6
0.2609,0.02,8693
0.23869,0.02,8693.4
0.16255,0.02,8693.7
0.11403,0.02,8694.1
0.14728,0.02,8694.4
0.10604,0.02,8694.8
0.087194,0.02,8695.1
0.082955,0.02,8695.5
0.0822,0.02,8695.9
0.13267,0.02,8696.2
0.045436,0.02,8696.6
0.061446,0.02,8696.9
0.059716,0.02,8697.3
0.069314,0.02,8697.6
0.076303,0.02,8698
0.08763,0.02,8698.4
0.088395,0.02,8698.7
0.066813,0.02,8699.1
0.079176,0.02,8699.4
0.054262,0.02,8699.8
0.085075,0.02,8700.1
0.047249,0.02,8700.5
0.089602,0.02,8700.9
0.066372,0.02,8701.2
0.064904,0.02,8701.6
0.10546,0.02,8701.9
0.062643,0.02,8702.3
0.05516,0.02,8702.6
0.051495,0.02,8703
0.08949,0.02,8703.4
0.051982,0.02,8703.7
0.099899,0.02,8704.1
0.072766,0.02,8704.4
0.060868,0.02,8704.8
0.10145,0.02,8705.1
0.060168,0.02,8705.5
0.0953,0.02,8705.9
0.070621,0.02,8706.2
0.09216,0.02,8706.6
0.10103,0.02,8706.9
0.075698,0.02,8707.3
0.050483,0.02,8707.7
0.10757,0.02,8708
0.07469,0.02,8708.4
0.079498,0,8708.7
0.04958,0,8709.1
0.090566,0,8709.4
0.10645,0,8709.8
0.041786,0,8710.2
0.045729,0,8710.5
0.088773,0,8710.9
0.060144,0,8711.2
0.084043,0,8711.6
0.084704,0,8711.9
0.069082,0,8712.3
0.045956,0,8712.7
0.026355,0,8713
0.061878,0,8713.4
0.065073,0,8713.7
0.092572,0,8714.1
0.072443,0,8714.4
0.098506,0,8714.8
0.074574,0,8715.2
0.087527,0,8715.5
0.072536,0,8715.9
0.099637,0,8716.2
0.13097,0,8716.6
0.091779,0,8716.9
0.13491,0,8717.3
0.1366,0,8717.7
0.13838,0,8718
0.087606,0,8718.4
0.053147,0,8718.7
0.10106,0.033333,8719.1
0.091839,0.033333,8719.4
0.090057,0.033333,8719.8
0.086996,0.033333,8720.2
0.088212,0.033333,8720.5
0.091929,0.033333,8720.9
0.08868,0.033333,8721.2
0.081632,0.033333,8721.6
0.071821,0.033333,8722
0.081715,0.033333,8722.3
0.11139,0.033333,8722.7
0.086168,0.033333,8723
0.15556,0.033333,8723.4
0.215,0.033333,8723.7
0.31752,0.033333,8724.1
0.46952,0.033333,8724.5
0.49708,0.033333,8724.8
0.6076,0.033333,8725.2
0.67091,0.033333,8725.5
0.74926,0.033333,8725.9
0.84104,0.033333,8726.2
0.87134,0.033333,8726.6
0.86966,0.033333,8727
0.76993,0.033333,8727.3
0.72135,0.033333,8727.7
0.48785,0.033333,8728
0.4372,0.033333,8728.4
0.34959,0.033333,8728.7
0.26712,0.033333,8729.1
0.19139,0.033333,8729.5
0.23395,0.033333,8729.8
0.27838,0.033333,8730.2
0.26744,0.033333,8730.5
0.22667,0.033333,8730.9
0.22549,0.033333,8731.2
0.24333,0.033333,8731.6
0.17648,0.033333,8732
0.20708,0.033333,8732.3
0.2265,0.033333,8732.7
0.23965,0.033333,8733
0.32589,0.033333,8733.4
0.37218,0.033333,8733.7
0.37253,0.033333,8734.1
0.46443,0.033333,8734.5
0.54316,0.033333,8734.8
0.71327,0.033333,8735.2
0.73503,0.033333,8735.5
0.92733,0.033333,8735.9
0.87502,0.033333,8736.3
0.79479,0.033333,8736.6
0.75085,0.033333,8737
0.5459,0.033333,8737.3
0.39887,0.033333,8737.7
0.33065,0.033333,8738
0.26502,0.033333,8738.4
0.16945,0.033333,8738.8
0.21596,0.033333,8739.1
0.12262,0.033333,8739.5
0.080761,0.033333,8739.8
0.10934,0.033333,8740.2
0.10584,0.033333,8740.5
0.095385,0,8740.9
0.074057,0,8741.3
0.073535,0,8741.6
0.039573,0,8742
0.07804,0,8742.3
0.066426,0,8742.7
0.064401,0,8743
0.058463,0,8743.4
0.050303,0,8743.8
0.062548,0,8744.1
0.061029,0,8744.5
0.06958,0,8744.8
0.022819,0,8745.2
0.080553,0,8745.5
0.049358,0,8745.9
0.04189,0,8746.3
0.036964,0,8746.6
0.04039,0,8747
0.024923,0,8747.3
0.032345,0,8747.7
0.067088,0,8748
0.062909,0,8748.4
0.0067299,0,8748.8
0.058135,0,8749.1
0.039322,0,8749.5
0.048668,0,8749.8
0.031037,0,8750.2
0.040959,0,8750.6
0.025108,0,8750.9
0.048152,0,8751.3
0.022144,0,8751.6
0.0524,0,8752
0.077837,0,8752.3
0.062562,0,8752.7
0.060104,0,8753.1
0.10252,0,8753.4
0.023466,0,8753.8
0.051457,0,8754.1
0.05495,0,8754.5
0.052824,0,8754.8
0.054908,0,8755.2
0.032882,0,8755.6
0.055007,0,8755.9
0.09079,0,8756.3
0.046605,0,8756.6
0.000080069,0,8757
0.058005,0,8757.3
0.054395,0,8757.7
0.058331,0,8758.1
0.057655,0,8758.4
0.081479,0,8758.8
0.070704,0,8759.1
0.085491,0,8759.5
0.064009,0,8759.8
0.056481,0,8760.2
0.10216,0,8760.6
0.052557,0,8760.9
0.072023,0,8761.3
0.066041,0,8761.6
0.056528,0,8762
0.063101,0,8762.3
0.07388,0,8762.7
0.072248,0,8763.1
0.053178,0,8763.4
0.050346,0,8763.8
0.045092,0,8764.1
0.061332,0,8764.5
0.028881,0,8764.9
0.030241,0,8765.2
0.031777,0,8765.6
0.057382,0,8765.9
0.053337,0,8766.3
0.0637,0,8766.6
0.052454,0,8767
0.050003,0,8767.4
0.0723,0,8767.7
0.051032,0,8768.1
0.047455,0,8768.4
0.083682,0,8768.8
0.095231,0,8769.1
0.068029,0,8769.5
0.056777,0,8769.9
0.070802,0,8770.2
0.1148,0,8770.6
0.04712,0,8770.9
0.076547,0,8771.3
0.08415,0,8771.6
0.090982,0,8772
0.062878,0,8772.4
0.072459,0,8772.7
0.10166,0,8773.1
0.054268,0,8773.4
0.019646,0,8773.8
0.089105,0,8774.1
0.061276,0,8774.5
0.072794,0,8774.9
0.086481,0,8775.2
0.065311,0,8775.6
0.06961,0,8775.9
0.091223,0,8776.3
0.11274,0,8776.6
0.11121,0,8777
0.073368,0,8777.4
0.055355,0,8777.7
0.063037,0,8778.1
0.065618,0,8778.4
0.059402,0,8778.8
0.098761,0,8779.2
0.038077,0,8779.5
0.092804,0,8779.9
0.035933,0,8780.2
0.092751,0,8780.6
0.10336,0,8780.9
0.08184,0,8781.3
0.089482,0,8781.7
0.1057,0,8782
0.10418,0,8782.4
0.050199,0,8782.7
0.078712,0,8783.1
0.063271,0,8783.4
0.081001,0,8783.8
0.087909,0,8784.2
0.035639,0,8784.5
0.087756,0,8784.9
0.14323,0,8785.2
0.090383,0,8785.6
0.080461,0,8785.9
0.11157,0,8786.3
0.10486,0,8786.7
0.082302,0,8787
0.12854,0,8787.4
0.082522,0,8787.7
0.092182,0,8788.1
0.070545,0,8788.4
0.075784,0,8788.8
0.055544,0,8789.2
0.056512,0,8789.5
0.065072,0,8789.9
0.11385,0,8790.2
0.11635,0,8790.6
0.070324,0,8790.9
0.057852,0,8791.3
0.096617,0,8791.7
0.094536,0,8792
0.064766,0,8792.4
0.11843,0,8792.7
0.061635,0,8793.1
0.089923,0,8793.4
0.11675,0,8793.8
0.062427,0,8794.2
0.087751,0,8794.5
0.068188,0,8794.9
0.13813,0,8795.2
0.084813,0,8795.6
0.10644,0,8796
0.080028,0,8796.3
0.11707,0,8796.7
0.089664,0,8797
0.10624,0,8797.4
0.11221,0,8797.7
0.10195,0,8798.1
0.11078,0,8798.5
0.12364,0,8798.8
0.080917,0,8799.2
0.083113,0,8799.5
0.07084,0,8799.9
0.05981,0,8800.2
0.084173,0,8800.6
0.092502,0,8801
0.14195,0,8801.3
0.10002,0,8801.7
0.076219,0,8802
0.09011,0,8802.4
0.094367,0,8802.7
0.095652,0,8803.1
0.066005,0,8803.5
0.092022,0,8803.8
0.093568,0,8804.2
0.10743,0,8804.5
0.10451,0,8804.9
0.13037,0,8805.2
0.067237,0,8805.6
0.079601,0,8806
0.1226,0,8806.3
0.11119,0,8806.7
0.10514,0,8807
0.093262,0,8807.4
0.12041,0,8807.7
0.11892,0,8808.1
0.084788,0,8808.5
0.091582,0,8808.8
0.11339,0,8809.2
0.12591,0,8809.5
0.12907,0,8809.9
0.12307,0,8810.3
0.13076,0,8810.6
0.12518,0,8811
0.1384,0,8811.3
0.13779,0,8811.7
0.13806,0,8812
0.14561,0,8812.4
0.12972,0,8812.8
0.17871,0,8813.1
0.21949,0,8813.5
0.18804,0,8813.8
0.14634,0,8814.2
0.12775,0,8814.5
0.112,0,8814.9
0.096491,0,8815.3
0.14222,0.05,8815.6
0.13396,0.05,8816
0.11917,0.05,8816.3
0.11186,0.05,8816.7
0.12844,0.05,8817
0.21982,0.05,8817.4
0.24334,0.05,8817.8
0.4469,0.05,8818.1
0.6425,0.05,8818.5
0.70979,0.05,8818.8
0.78752,0.05,8819.2
0.79594,0.05,8819.5
0.81472,0.05,8819.9
0.75427,0.05,8820.3
0.85646,0.05,8820.6
0.76658,0.05,8821
0.70545,0.05,8821.3
0.63127,0.05,8821.7
0.48552,0.05,8822
0.48569,0.05,8822.4
0.40937,0.05,8822.8
0.35153,0.05,8823.1
0.26107,0.05,8823.5
0.22464,0.05,8823.8
0.23541,0.05,8824.2
0.2006,0.05,8824.6
0.17775,0.05,8824.9
0.1265,0.05,8825.3
0.13174,0.05,8825.6
0.11478,0.05,8826
0.10512,0.05,8826.3
0.040368,0.05,8826.7
0.1057,0.05,8827.1
0.05215,0.05,8827.4
0.029529,0.05,8827.8
0.065335,0.05,8828.1
0.078341,0.05,8828.5
0.045371,0.05,8828.8
0.043964,0.05,8829.2
0.10586,0.05,8829.6
0.10493,0.05,8829.9
0.078011,0,8830.3
0.069664,0,8830.6
0.090786,0,8831
0.091553,0,8831.3
0.059031,0,8831.7
0.033282,0,8832.1
0.077054,0,8832.4
0.060678,0,8832.8
0.051511,0,8833.1
0.059783,0,8833.5
0.045029,0,8833.8
0.060236,0,8834.2
0.043838,0,8834.6
0.028264,0,8834.9
0.05756,0,8835.3
0.020228,0,8835.6
0.041888,0,8836
0.041101,0,8836.3
0.072695,0,8836.7
0.02874,0,8837.1
0.093501,0,8837.4
0.045167,0,8837.8
0.075316,0,8838.1
0.035455,0,8838.5
0.062988,0,8838.9
0.041553,0,8839.2
0.042997,0,8839.6
0.054924,0,8839.9
0.078019,0,8840.3
0.062021,0,8840.6
0.068598,0,8841
0.03182,0,8841.4
0.068641,0,8841.7
0.051134,0,8842.1
0.096834,0,8842.4
0.085337,0,8842.8
0.060504,0,8843.1
0.080924,0,8843.5
0.10295,0,8843.9
0.044285,0,8844.2
0.046486,0,8844.6
0.083927,0,8844.9
0.037011,0,8845.3
0.027875,0,8845.6
0.057712,0,8846
0.056962,0,8846.4
0.06303,0,8846.7
0.077547,0,8847.1
0.073028,0,8847.4
0.076159,0,8847.8
0.10096,0,8848.1
0.0561,0,8848.5
0.050691,0,8848.9
0.035045,0,8849.2
0.076793,0,8849.6
0.058786,0,8849.9
0.061357,0,8850.3
0.054083,0,8850.6
0.09371,0,8851
0.059681,0,8851.4
0.070801,0,8851.7
0.079554,0,8852.1
0.03205,0,8852.4
0.096177,0,8852.8
0.10293,0,8853.2
0.054558,0,8853.5
0.058199,0,8853.9
0.084165,0,8854.2
0.05695,0,8854.6
0.097624,0,8854.9
0.063318,0,8855.3
0.036441,0,8855.7
0.060873,0,8856
0.051851,0,8856.4
0.059706,0,8856.7
0.053866,0,8857.1
0.091852,0,8857.4
0.11269,0,8857.8
0.081389,0,8858.2
0.082111,0,8858.5
0.077007,0,8858.9
0.062415,0,8859.2
0.079122,0,8859.6
0.10961,0,8859.9
0.10881,0,8860.3
0.086243,0,8860.7
0.10186,0,8861
0.10278,0,8861.4
0.083812,0,8861.7
0.030147,0,8862.1
0.10565,0,8862.4
0.091858,0,8862.8
0.096604,0,8863.2
0.077767,0,8863.5
0.078519,0,8863.9
0.078321,0,8864.2
0.039831,0,8864.6
0.077375,0,8864.9
0.079868,0,8865.3
0.10822,0,8865.7
0.078708,0,8866
0.05237,0,8866.4
0.10544,0,8866.7
0.056049,0,8867.1
0.072042,0,8867.5
0.079347,0,8867.8
0.039678,0,8868.2
0.10451,0,8868.5
0.093593,0,8868.9
0.11658,0,8869.2
0.092723,0,8869.6
0.10903,0,8870
0.11717,0,8870.3
0.091074,0,8870.7
0.10785,0,8871
0.11199,0,8871.4
0.11252,0,8871.7
0.11353,0,8872.1
0.097454,0,8872.5
0.09979,0,8872.8
0.079396,0,8873.2
0.11279,0,8873.5
0.078312,0,8873.9
0.11502,0,8874.2
0.093423,0,8874.6
0.10124,0,8875
0.081634,0,8875.3
0.12553,0,8875.7
0.11806,0,8876
0.071344,0,8876.4
0.077833,0,8876.7
0.11397,0,8877.1
0.092696,0,8877.5
0.057882,0,8877.8
0.11148,0,8878.2
0.10472,0,8878.5
0.13464,0,8878.9
0.084418,0,8879.2
0.11858,0,8879.6
0.080983,0,8880
0.081902,0,8880.3
0.060873,0,8880.7
0.088726,0,8881
0.11209,0,8881.4
0.13065,0,8881.8
0.096537,0,8882.1
0.076959,0,8882.5
0.12028,0,8882.8
0.075977,0,8883.2
0.10351,0,8883.5
0.10011,0,8883.9
0.067344,0,8884.3
0.10408,0,8884.6
0.1211,0,8885
0.058888,0,8885.3
0.11725,0,8885.7
0.099718,0,8886
0.11743,0,8886.4
0.12483,0,8886.8
0.092709,0,8887.1
0.12604,0,8887.5
0.11184,0,8887.8
0.083118,0,8888.2
0.079043,0,8888.5
0.079734,0,8888.9
0.1308,0,8889.3
0.10572,0,8889.6
0.10247,0,8890
0.065665,0,8890.3
0.091587,0,8890.7
0.10968,0,8891
0.11,0,8891.4
0.11934,0,8891.8
0.13206,0,8892.1
0.092103,0,8892.5
0.087632,0,8892.8
0.10692,0,8893.2
0.10581,0,8893.5
0.11013,0,8893.9
0.10841,0,8894.3
0.12727,0,8894.6
0.10719,0,8895
0.16298,0,8895.3
0.10337,0,8895.7
0.12464,0,8896.1
0.12097,0,8896.4
0.15044,0,8896.8
0.14029,0,8897.1
0.075915,0,8897.5
0.11141,0,8897.8
0.15562,0,8898.2
0.12792,0,8898.6
0.10433,0,8898.9
0.11634,0,8899.3
0.098308,0,8899.6
0.10249,0,8900
0.066998,0,8900.3
0.073412,0,8900.7
0.14006,0,8901.1
0.095531,0,8901.4
0.15321,0,8901.8
0.12193,0,8902.1
0.063532,0,8902.5
0.053456,0,8902.8
0.12593,0,8903.2
0.10468,0,8903.6
0.13932,0,8903.9
0.087624,0,8904.3
0.12345,0,8904.6
0.10266,0,8905
0.12437,0,8905.3
0.1277,0,8905.7
0.13827,0,8906.1
0.10373,0,8906.4
0.13921,0,8906.8
0.13476,0,8907.1
0.12197,0,8907.5
0.16063,0,8907.8
0.11347,0,8908.2
0.11014,0,8908.6
0.15113,0,8908.9
0.1285,0,8909.3
0.08286,0,8909.6
0.1071,0,8910
0.12819,0,8910.4
0.11079,0,8910.7
0.12293,0,8911.1
0.099089,0,8911.4
0.12517,0,8911.8
0.11055,0,8912.1
0.13364,0,8912.5
0.1481,0,8912.9
0.10919,0,8913.2
0.14524,0,8913.6
0.1032,0,8913.9
0.14096,0,8914.3
0.10125,0,8914.6
0.14632,0,8915
0.10896,0,8915.4
0.094324,0,8915.7
0.087195,0,8916.1
0.17597,0,8916.4
0.14488,0,8916.8
0.092962,0,8917.1
0.12338,0,8917.5
0.10307,0,8917.9
0.11496,0,8918.2
0.14299,0,8918.6
0.11083,0,8918.9
0.084392,0,8919.3
0.13571,0,8919.6
0.0922,0,8920
0.10521,0,8920.4
0.13102,0,8920.7
0.16191,0,8921.1
0.1365,0,8921.4
0.12393,0,8921.8
0.13663,0,8922.1
0.10525,0,8922.5
0.088824,0,8922.9
0.11095,0,8923.2
0.14506,0,8923.6
0.1258,0,8923.9
0.13849,0,8924.3
0.13056,0,8924.7
0.15442,0,8925
0.092202,0,8925.4
0.1407,0,8925.7
0.12053,0,8926.1
0.052034,0,8926.4
0.12936,0,8926.8
0.11106,0,8927.2
0.11531,0,8927.5
0.10506,0,8927.9
0.13811,0,8928.2
0.12745,0,8928.6
0.10995,0,8928.9
0.10225,0,8929.3
0.099634,0,8929.7
0.097556,0,8930
0.12143,0,8930.4
0.10447,0,8930.7
0.090472,0,8931.1
0.15095,0,8931.4
0.15962,0,8931.8
0.16334,0,8932.2
0.10818,0,8932.5
0.11938,0,8932.9
0.14824,0,8933.2
0.12104,0,8933.6
0.10193,0,8933.9
0.12438,0,8934.3
0.12042,0,8934.7
0.10288,0,8935
0.11692,0,8935.4
0.13052,0,8935.7
0.17681,0,8936.1
0.12574,0,8936.4
0.11739,0,8936.8
0.086124,0,8937.2
0.10088,0,8937.5
0.069932,0,8937.9
0.10073,0,8938.2
0.10372,0,8938.6
0.11305,0,8939
0.086045,0,8939.3
0.13967,0,8939.7
0.091706,0,8940
0.11005,0,8940.4
0.10027,0,8940.7
0.10721,0,8941.1
0.12413,0,8941.5
0.13033,0,8941.8
0.12663,0,8942.2
0.10042,0,8942.5
0.11437,0,8942.9
0.13174,0,8943.2
0.11466,0,8943.6
0.096798,0,8944
0.11196,0,8944.3
0.14587,0,8944.7
0.099935,0,8945
0.14599,0,8945.4
0.14096,0,8945.7
0.18319,0,8946.1
0.14064,0,8946.5
0.1486,0,8946.8
0.12226,0,8947.2
0.15536,0,8947.5
0.14207,0,8947.9
0.12748,0,8948.2
0.15461,0,8948.6
0.14022,0,8949
0.10556,0,8949.3
0.11318,0,8949.7
0.12285,0,8950
0.13498,0,8950.4
0.17004,0,8950.7
0.16321,0,8951.1
0.11948,0,8951.5
0.10754,0,8951.8
0.11307,0,8952.2
0.092569,0,8952.5
0.11939,0,8952.9
0.12527,0,8953.3
0.11814,0,8953.6
0.11116,0,8954
0.12177,0,8954.3
0.11487,0,8954.7
0.12183,0,8955
0.09895,0,8955.4
0.10174,0,8955.8
0.11723,0,8956.1
0.09541,0,8956.5
0.13018,0,8956.8
0.13875,0,8957.2
0.14897,0,8957.5
0.1525,0,8957.9
0.10283,0,8958.3
0.099242,0,8958.6
0.11053,0,8959
0.11927,0,8959.3
0.10905,0,8959.7
0.13362,0,8960
0.11564,0,8960.4
0.11923,0,8960.8
0.16853,0,8961.1
0.14414,0,8961.5
0.13273,0,8961.8
0.13217,0,8962.2
0.14412,0,8962.5
0.14227,0,8962.9
0.090802,0,8963.3
0.14014,0,8963.6
0.13263,0,8964
0.08493,0,8964.3
0.12529,0,8964.7
0.12775,0,8965
0.16435,0,8965.4
0.12921,0,8965.8
0.11068,0,8966.1
0.091221,0,8966.5
0.12357,0,8966.8
0.14823,0,8967.2
0.096732,0,8967.6
0.11566,0,8967.9
0.16594,0,8968.3
0.10573,0,8968.6
0.12381,0,8969
0.12234,0,8969.3
0.14953,0,8969.7
0.10617,0,8970.1
0.13122,0,8970.4
0.09882,0,8970.8
0.11841,0,8971.1
0.14648,0,8971.5
0.13701,0,8971.8
0.11955,0,8972.2
0.1294,0,8972.6
0.091054,0,8972.9
0.11183,0,8973.3
0.077558,0,8973.6
0.13249,0,8974
0.11463,0,8974.3
0.12569,0,8974.7
0.099249,0,8975.1
0.13964,0,8975.4
0.12897,0,8975.8
0.13931,0,8976.1
0.1252,0,8976.5
0.12832,0,8976.8
0.13567,0,8977.2
0.14693,0,8977.6
0.12283,0,8977.9
0.10733,0,8978.3
0.12223,0,8978.6
0.081833,0,8979
0.12841,0,8979.3
0.11856,0,8979.7
0.11179,0,8980.1
0.099744,0,8980.4
0.11162,0,8980.8
0.13115,0,8981.1
0.14847,0,8981.5
0.1053,0,8981.9
0.12535,0,8982.2
0.12822,0,8982.6
0.10458,0,8982.9
0.13607,0,8983.3
0.11198,0,8983.6
0.091614,0,8984
0.13829,0,8984.4
0.1438,0,8984.7
0.14304,0,8985.1
0.096378,0,8985.4
0.11789,0,8985.8
0.1144,0,8986.1
0.12712,0,8986.5
0.14671,0,8986.9
0.11753,0,8987.2
0.12795,0,8987.6
0.089639,0,8987.9
0.090554,0,8988.3
0.13482,0,8988.6
0.12329,0,8989
0.12731,0,8989.4
0.13771,0,8989.7
0.091895,0,8990.1
0.12161,0,8990.4
0.095535,0,8990.8
0.085954,0,8991.1
0.113,0,8991.5
0.16912,0,8991.9
0.12338,0,8992.2
0.11587,0,8992.6
0.14251,0,8992.9
0.15333,0,8993.3
0.12469,0,8993.6
0.13805,0,8994
0.11348,0,8994.4
0.11863,0,8994.7
0.1039,0,8995.1
0.15613,0,8995.4
0.11982,0,8995.8
0.11117,0,8996.2
0.092227,0,8996.5
0.16663,0,8996.9
0.13305,0,8997.2
0.14412,0,8997.6
0.12422,0,8997.9
0.18088,0,8998.3
0.13341,0,8998.7
0.11245,0,8999
0.10462,0,8999.4
0.16521,0,8999.7
0.12382,0,9000.1
0.15428,0,9000.4
0.12215,0,9000.8
0.13712,0,9001.2
0.14505,0,9001.5
0.14719,0,9001.9
0.13399,0,9002.2
0.091107,0,9002.6
0.121,0,9002.9
0.17945,0,9003.3
0.13362,0,9003.7
0.121,0,9004
0.1785,0,9004.4
0.19218,0,9004.7
0.15305,0,9005.1
0.13676,0,9005.4
0.24305,0,9005.8
0.2066,0,9006.2
0.16919,0,9006.5
0.20866,0,9006.9
0.21619,0,9007.2
0.16814,0,9007.6
0.24287,0,9007.9
0.17962,0,9008.3
0.23415,0.025,9008.7
0.23503,0.025,9009
0.16713,0.025,9009.4
0.16832,0.025,9009.7
0.15515,0.025,9010.1
0.19892,0.025,9010.5
0.12593,0.025,9010.8
0.16307,0.025,9011.2
0.18788,0.025,9011.5
0.21706,0.025,9011.9
0.15306,0.025,9012.2
0.20801,0.025,9012.6
0.15316,0.025,9013
0.11926,0.025,9013.3
0.12775,0.025,9013.7
0.14085,0.025,9014
0.1128,0.025,9014.4
0.10053,0.025,9014.7
0.11821,0.025,9015.1
0.13578,0.025,9015.5
0.16206,0.025,9015.8
0.18537,0.025,9016.2
0.25025,0.025,9016.5
0.3637,0.025,9016.9
0.41657,0.025,9017.2
0.51502,0.025,9017.6
0.60163,0.025,9018
0.62466,0.025,9018.3
0.54402,0.025,9018.7
0.62371,0.025,9019
0.51603,0.025,9019.4
0.53535,0.025,9019.7
0.49443,0.025,9020.1
0.45087,0.025,9020.5
0.37704,0.025,9020.8
0.33256,0.025,9021.2
0.23206,0.025,9021.5
0.25356,0.025,9021.9
0.19969,0.025,9022.2
0.1609,0.025,9022.6
0.16398,0.025,9023
0.11637,0.025,9023.3
0.10417,0.025,9023.7
0.10944,0.025,9024
0.10545,0.025,9024.4
0.11249,0.025,9024.8
0.10152,0.025,9025.1
0.12866,0.025,9025.5
0.071224,0.025,9025.8
0.11911,0.025,9026.2
0.090379,0.025,9026.5
0.11499,0.025,9026.9
0.10877,0.025,9027.3
0.08337,0.025,9027.6
0.12886,0.025,9028
0.18261,0.025,9028.3
0.22547,0.025,9028.7
0.26714,0.025,9029
0.28966,0.025,9029.4
0.38712,0.025,9029.8
0.37857,0.025,9030.1
0.35971,0.025,9030.5
0.40328,0.025,9030.8
0.34024,0.025,9031.2
0.28417,0.025,9031.5
0.26295,0.025,9031.9
0.20975,0.025,9032.3
0.16588,0.025,9032.6
0.17554,0.025,9033
0.1359,0.025,9033.3
0.11369,0.025,9033.7
0.13409,0.025,9034
0.06998,0.025,9034.4
0.10946,0.025,9034.8
0.11713,0.025,9035.1
0.11133,0.025,9035.5
0.12283,0.025,9035.8
0.11479,0.025,9036.2
0.098973,0.025,9036.5
0.092208,0.025,9036.9
0.09811,0.025,9037.3
0.12531,0.025,9037.6
0.18391,0.025,9038
0.2661,0.025,9038.3
0.31342,0.025,9038.7
0.29033,0.025,9039.1
0.36435,0.025,9039.4
0.37856,0.025,9039.8
0.42382,0.025,9040.1
0.4601,0.025,9040.5
0.63744,0.025,9040.8
0.64134,0.025,9041.2
0.67976,0.025,9041.6
0.76332,0.025,9041.9
0.69664,0.025,9042.3
0.67999,0.025,9042.6
0.67826,0.025,9043
0.56018,0.025,9043.3
0.45068,0.025,9043.7
0.33625,0.025,9044.1
0.35662,0.025,9044.4
0.27954,0.025,9044.8
0.20635,0.025,9045.1
0.20591,0.025,9045.5
0.1452,0.025,9045.8
0.13165,0.025,9046.2
0.12805,0.025,9046.6
0.09265,0.025,9046.9
0.078623,0.025,9047.3
0.084155,0.025,9047.6
0.10264,0.025,9048
0.074234,0.025,9048.3
0.072823,0.025,9048.7
0.063922,0.025,9049.1
0.039494,0.025,9049.4
0.049881,0.025,9049.8
0.018601,0.025,9050.1
0.039083,0.025,9050.5
0.070023,0.025,9050.8
0.083348,0.025,9051.2
0.06214,0.025,9051.6
0.064816,0,9051.9
0.094938,0,9052.3
